,ax,ay,az,gx,gy,gz
233,-0.088154,0.984487,1.003578,1.647949,-1.464844,0.915527
234,-0.07082,0.981557,0.990394,2.197266,1.77002,0.976562
235,-0.084004,0.952992,1.00138,1.159668,1.77002,1.098633
236,-0.056416,0.981557,1.004066,1.220703,-1.403809,0.976562
237,-0.061298,0.978139,0.989906,1.464844,0.488281,-1.281738
238,-0.06789,0.970326,0.992103,0.244141,-1.647949,-1.098633
239,-0.085957,0.984731,0.998939,2.319336,1.647949,-1.342773
240,-0.08498,1.005238,0.988441,2.685547,0.671387,0.12207
241,-0.074482,0.969838,0.990394,1.220703,0.915527,-1.647949
242,-0.084248,0.979848,1.013343,2.319336,-0.061035,-0.854492
243,-0.082783,0.981069,1.007972,1.708984,0.12207,0.183105
244,-0.067158,0.987416,0.992591,1.525879,0.12207,-1.342773
245,-0.068134,0.985707,0.997963,2.990723,-0.366211,0.0
246,-0.081562,0.996449,0.977455,2.197266,0.976562,0.732422
247,-0.083759,0.976674,0.988929,1.708984,-0.915527,0.549316
248,-0.084736,0.988393,0.951088,0.366211,-0.366211,2.380371
249,-0.062519,0.983754,1.005043,-1.464844,2.197266,1.525879
250,-0.065937,0.982289,1.005531,0.488281,-1.831055,2.01416
251,-0.056904,0.972279,1.017494,1.586914,0.671387,0.0
252,-0.067646,0.985707,0.987953,2.01416,-1.953125,-1.586914
253,-0.082783,0.976674,0.986732,-1.464844,-1.647949,-3.356934
254,-0.072285,0.973744,1.002601,1.831055,-2.441406,1.098633
255,-0.081562,0.952992,1.00724,-0.915527,-0.854492,-0.366211
256,-0.060322,0.975453,1.009681,4.455566,1.525879,0.488281
257,-0.085468,0.977895,0.986,2.441406,1.525879,-1.098633
258,-0.090107,0.976918,0.98014,4.150391,9.82666,0.061035
259,-0.07375,0.967153,0.991371,-0.12207,-0.061035,0.671387
260,-0.072773,0.981313,1.003334,1.647949,2.563477,0.061035
261,-0.089863,0.98351,1.015052,0.549316,0.610352,0.12207
