,ax,ay,az,gx,gy,gz
257,-0.039751,1.297322,0.973615,1.708984,-1.77002,-0.915527
258,-0.049517,1.298543,0.956036,2.319336,-0.244141,-1.159668
259,-0.059527,1.298299,1.007062,2.746582,-1.525879,-0.427246
260,-0.042437,1.294637,0.971661,0.732422,0.427246,-1.708984
261,-0.054888,1.304402,1.01463,1.037598,-0.244141,-1.464844
262,-0.063433,1.278767,0.995099,1.647949,-0.061035,-2.075195
263,-0.063921,1.290974,0.968488,0.854492,-1.647949,-1.220703
264,-0.045367,1.283894,0.996564,1.525879,-0.061035,-1.220703
265,-0.043169,1.309041,1.000958,2.502441,-0.305176,-2.197266
266,-0.070513,1.301228,0.988263,1.525879,-0.366211,-2.746582
267,-0.051714,1.290486,0.96629,2.807617,-0.854492,-0.976562
268,-0.066119,1.29781,0.969464,0.427246,0.610352,-1.037598
269,-0.04732,1.305867,0.977277,2.075195,-1.586914,0.549316
270,-0.040728,1.287801,0.997296,-0.488281,-1.037598,0.793457
271,-0.066119,1.288533,1.004132,0.732422,-0.915527,0.427246
272,-0.060503,1.288777,0.976788,2.01416,-0.610352,0.488281
273,-0.052691,1.293416,0.985333,2.929688,-3.845215,-0.488281
274,-0.066851,1.286092,0.978009,0.976562,-1.037598,-1.098633
275,-0.05147,1.29781,0.950909,-2.13623,-1.89209,-2.075195
276,-0.063433,1.288045,1.006573,1.77002,-1.342773,-0.061035
277,-0.025835,1.283162,0.986554,0.427246,-2.563477,0.183105
278,-0.062456,1.29366,1.015607,3.295898,-2.685547,-2.13623
279,-0.074663,1.293904,0.988263,2.807617,-0.610352,-1.953125
280,-0.063189,1.300496,0.984845,1.342773,-0.12207,-2.075195
281,-0.07857,1.305623,0.974835,6.408691,1.037598,0.366211
282,-0.068316,1.301717,1.012433,-0.183105,0.671387,2.01416
283,-0.03731,1.299764,0.976544,1.525879,-1.831055,2.258301
284,-0.053912,1.298055,0.997296,1.89209,-0.12207,-1.464844
285,-0.054888,1.307576,1.004376,3.417969,-1.037598,-1.037598
286,-0.053423,1.292195,1.027325,2.380371,-0.854492,-0.061035
287,-0.049273,1.298299,0.973859,1.342773,-0.915527,-0.244141
288,-0.04732,1.289754,0.967999,0.854492,-0.610352,-1.098633
289,-0.051714,1.297078,1.005109,1.098633,-0.671387,-1.342773
290,-0.059283,1.301473,0.999982,2.01416,-2.319336,-1.159668
291,-0.040972,1.293416,0.964093,0.244141,-2.441406,-2.13623
292,-0.056109,1.299764,0.995343,1.708984,-1.953125,-1.159668
293,-0.059527,1.304158,1.008038,1.281738,-1.708984,-0.427246
294,-0.046831,1.3149,0.971661,1.77002,-1.220703,0.305176
295,-0.060992,1.285603,1.001202,-0.488281,0.061035,-0.061035
296,-0.064898,1.327351,1.008527,2.624512,-1.89209,1.647949
297,-0.029986,1.294637,0.983624,3.234863,-1.77002,1.159668
298,-0.06441,1.293416,1.02757,2.624512,-0.976562,-0.732422
299,-0.06148,1.315633,0.965314,2.13623,-1.586914,0.793457
300,-0.046343,1.302937,0.997052,3.78418,-2.380371,-0.610352
301,-0.044634,1.297078,0.954572,2.441406,-1.098633,-0.427246
302,-0.070513,1.287557,1.002667,0.976562,1.037598,-1.037598
303,-0.05562,1.294392,1.014386,2.685547,-1.281738,-0.061035
304,-0.045855,1.294637,0.975323,2.563477,-1.403809,-1.159668
305,-0.068316,1.292195,1.0034,1.525879,-0.549316,-1.77002
306,-0.049761,1.310994,0.991437,2.258301,-0.671387,-0.610352
307,-0.041216,1.295613,0.989484,0.915527,-0.854492,0.549316
308,-0.044634,1.303914,0.980695,1.953125,-2.197266,-0.305176
309,-0.053667,1.318318,0.963849,-0.244141,-0.793457,-0.12207
310,-0.054156,1.313435,0.983624,1.159668,-1.708984,0.305176
311,-0.048785,1.288533,0.963361,1.037598,-1.708984,-0.305176
312,-0.043413,1.296346,0.995831,1.708984,-0.915527,-0.061035
313,-0.052447,1.304402,0.998761,0.610352,0.183105,-1.464844
314,-0.050494,1.302205,0.971173,0.549316,-1.586914,-0.793457
315,-0.036578,1.330037,0.964581,-0.244141,-1.586914,-1.037598
316,-0.050494,1.313191,0.988995,-0.427246,-1.708984,-1.342773
317,-0.052447,1.310994,0.998029,-0.671387,0.427246,-1.342773
318,-0.044878,1.321004,0.958234,2.319336,-0.549316,-1.220703
319,-0.042437,1.311238,0.982404,1.89209,-0.854492,-1.647949
320,-0.042193,1.312459,1.011456,0.854492,-0.427246,-0.793457
321,-0.04854,1.296346,0.998761,2.807617,-3.112793,1.037598
322,-0.058062,1.306355,0.99046,0.061035,1.037598,-1.953125
323,-0.049273,1.302937,0.963116,1.831055,-3.173828,-0.244141
324,-0.049029,1.301961,0.988507,0.488281,0.366211,-1.342773
325,-0.038042,1.297078,1.005841,1.403809,-2.197266,-0.610352
326,-0.060259,1.308553,0.99632,1.89209,-1.647949,0.183105
327,-0.038531,1.299764,0.978741,0.793457,-1.89209,-0.854492
328,-0.042681,1.332967,0.978009,1.647949,-0.061035,-1.464844
329,-0.050738,1.306355,0.985089,1.77002,-0.854492,-1.342773
330,-0.050249,1.328084,0.991437,2.01416,-2.563477,-0.915527
331,-0.039019,1.285848,0.976056,1.77002,-2.197266,-0.793457
